outcome_build,cell_weight,reg_weight,outcome,pred_form,copredictor,estimator,sample,estimate,se,statistic,df,n,r,positive_outcome,sig,supports_claim,r_ca,p
share,unweighted,n_eff,mpos,raw,none,pooled_cl,no_bailout,0.009094503408611065,0.003607956571758639,2.5206798440420526,188,190,0.18080945638965107,TRUE,TRUE,FALSE,0.18080945638965107,0.012544315664288925
share,unweighted,n_eff,mpos,raw,none,pooled_cl,no_GR_ES,0.002722319543730811,0.003590523936004087,0.7581956261125764,248,250,0.04808976695394226,TRUE,FALSE,FALSE,0.04808976695394226,0.4490537735058011
share,unweighted,n_eff,mpos,raw,growth,fe_twoway,all,-0.003498914990878787,9.699202581827588e-4,-3.607425416017549,232,270,-0.23046359788013432,TRUE,TRUE,TRUE,-0.23046359788013432,3.786923488851783e-4
share,unweighted,n_eff,mpos,raw,growth,fe_twoway,y2004_2008,-0.006939133581288422,0.0021319695015124063,-3.2547996471646723,102,135,-0.3067377126922467,TRUE,TRUE,TRUE,-0.3067377126922467,0.00154005884135273
share,unweighted,n_eff,mpos,raw,growth,fe_twoway,y2009_2013,-0.005773999469788552,0.001424667503843169,-4.052875112412313,102,135,-0.37242606113098164,TRUE,TRUE,TRUE,-0.37242606113098164,9.89591789770286e-5
share,unweighted,n_eff,mpos,raw,growth,fe_twoway,no_bailout,4.301039957814233e-4,0.0013790082735543007,0.3118937021841495,160,190,0.024649869925865896,TRUE,FALSE,FALSE,0.024649869925865896,0.7555273697660492
share,unweighted,n_eff,mpos,raw,growth,fe_twoway,no_GR_ES,-0.0018321243239722313,0.0011460652483688022,-1.5986213058810559,214,250,-0.10863278093073576,TRUE,FALSE,TRUE,-0.10863278093073576,0.11138017160441406
share,unweighted,n_eff,mpos,raw,growth,fe_country,all,-0.007592435935263657,9.617359378830292e-4,-7.894512034120415,241,270,-0.453286088347516,TRUE,TRUE,TRUE,-0.453286088347516,1.025310645077077e-13
share,unweighted,n_eff,mpos,raw,growth,fe_country,y2004_2008,-0.006928372501454174,0.0017225198213691262,-4.022230929074147,106,135,-0.3638898049370055,TRUE,TRUE,TRUE,-0.3638898049370055,1.082822856435094e-4
share,unweighted,n_eff,mpos,raw,growth,fe_country,y2009_2013,-0.01050990582216139,0.0016717981569744035,-6.286587754817284,106,135,-0.5211369538231364,TRUE,TRUE,TRUE,-0.5211369538231364,7.366059198187003e-9
share,unweighted,n_eff,mpos,raw,growth,fe_country,no_bailout,-0.004356592406020049,0.001435456146705636,-3.0349881576099724,169,190,-0.22734717426551776,TRUE,TRUE,TRUE,-0.22734717426551776,0.002786085921509896
share,unweighted,n_eff,mpos,raw,growth,fe_country,no_GR_ES,-0.006326779920394201,0.0011454722752281263,-5.523293803976349,223,250,-0.34689924993220767,TRUE,TRUE,TRUE,-0.34689924993220767,9.228483914347148e-8
share,unweighted,n_eff,mpos,raw,growth,pooled_cl,all,0.0011194966946840301,0.0027006528839122897,0.4145281688560715,267,270,0.025360552597004614,TRUE,FALSE,FALSE,0.025360552597004614,0.6788201856034619
share,unweighted,n_eff,mpos,raw,growth,pooled_cl,y2004_2008,0.0026423543083852197,0.003907920975580128,0.676153464948959,132,135,0.05874995249912924,TRUE,FALSE,FALSE,0.05874995249912924,0.5001261976728515
share,unweighted,n_eff,mpos,raw,growth,pooled_cl,y2009_2013,0.0011806374173480062,0.003296085710762067,0.3581937852808562,132,135,0.031161626530652096,TRUE,FALSE,FALSE,0.031161626530652096,0.720770474005348
share,unweighted,n_eff,mpos,raw,growth,pooled_cl,no_bailout,0.008777678446281287,0.00358913475979056,2.4456252087880643,187,190,0.176048582685828,TRUE,TRUE,FALSE,0.176048582685828,0.01538579810114402
share,unweighted,n_eff,mpos,raw,growth,pooled_cl,no_GR_ES,0.0034909430661807846,0.003403279419557212,1.0257585804209337,247,250,0.06512888360190934,TRUE,FALSE,FALSE,0.06512888360190934,0.30600889655746755
share,unweighted,n_eff,mpos,log,none,fe_twoway,all,-0.0437109006491474,0.01019827604146912,-4.286106835253951,233,270,-0.2703371024408782,TRUE,TRUE,TRUE,-0.2703371024408782,2.6624447484818397e-5
share,unweighted,n_eff,mpos,log,none,fe_twoway,y2004_2008,-0.06546272784002131,0.018356178228721723,-3.5662503939732106,103,135,-0.3315210482444491,TRUE,TRUE,TRUE,-0.3315210482444491,5.510032950880432e-4
share,unweighted,n_eff,mpos,log,none,fe_twoway,y2009_2013,-0.08271461633249168,0.01892837775174541,-4.369873499849424,103,135,-0.3954745245805819,TRUE,TRUE,TRUE,-0.3954745245805819,2.9741060345169825e-5
share,unweighted,n_eff,mpos,log,none,fe_twoway,no_bailout,-0.0019288395286530377,0.012301409654532079,-0.1567982518119308,161,190,-0.012356489973255416,TRUE,FALSE,TRUE,-0.012356489973255416,0.8756003039233717
share,unweighted,n_eff,mpos,log,none,fe_twoway,no_GR_ES,-0.030132493184304006,0.010284605345431904,-2.9298638277537705,215,250,-0.19594174709663204,TRUE,TRUE,TRUE,-0.19594174709663204,0.00375700575225176
share,unweighted,n_eff,mpos,log,none,fe_country,all,-0.085360942812448,0.009446452537054388,-9.036296162777887,242,270,-0.5022842172780466,TRUE,TRUE,TRUE,-0.5022842172780466,5.3120811441627105e-17
share,unweighted,n_eff,mpos,log,none,fe_country,y2004_2008,-0.06834357400370604,0.01470163196652903,-4.648706630617795,107,135,-0.4099151516547722,TRUE,TRUE,TRUE,-0.4099151516547722,9.580442308900416e-6
share,unweighted,n_eff,mpos,log,none,fe_country,y2009_2013,-0.12891914264771884,0.022640463612009238,-5.694191817668254,107,135,-0.48224041396694695,TRUE,TRUE,TRUE,-0.48224041396694695,1.0982011339502776e-7
share,unweighted,n_eff,mpos,log,none,fe_country,no_bailout,-0.05159817733298986,0.012235462945296196,-4.217100535033394,170,190,-0.3077405564368116,TRUE,TRUE,TRUE,-0.3077405564368116,4.014228164796014e-5
share,unweighted,n_eff,mpos,log,none,fe_country,no_GR_ES,-0.07104056223888863,0.009759544241251958,-7.279086039552142,224,250,-0.4373696610596128,TRUE,TRUE,TRUE,-0.4373696610596128,5.628153671351933e-12
share,unweighted,n_eff,mpos,log,none,pooled_cl,all,0.002314096050691994,0.030190602260333488,0.07664954911258641,268,270,0.004682065092287572,TRUE,FALSE,FALSE,0.004682065092287572,0.9389595302068392
share,unweighted,n_eff,mpos,log,none,pooled_cl,y2004_2008,0.03196878409257131,0.040691766948477044,0.7856327333499534,133,135,0.06796547494707258,TRUE,FALSE,FALSE,0.06796547494707258,0.43348004676081553
share,unweighted,n_eff,mpos,log,none,pooled_cl,y2009_2013,0.02357898903054778,0.039938330922934175,0.59038493811988,133,135,0.05112591731415963,TRUE,FALSE,FALSE,0.05112591731415963,0.5559344265681865
share,unweighted,n_eff,mpos,log,none,pooled_cl,no_bailout,0.0711331218645821,0.03544354491548396,2.006941518806904,188,190,0.14482803832153018,TRUE,TRUE,FALSE,0.14482803832153018,0.046188475337817045
share,unweighted,n_eff,mpos,log,none,pooled_cl,no_GR_ES,0.02071795957055933,0.03398667946310031,0.6095905777748319,248,250,0.03868007233197593,TRUE,FALSE,FALSE,0.03868007233197593,0.542691138896134
share,unweighted,n_eff,mpos,log,growth,fe_twoway,all,-0.03688247383060725,0.010706830058066902,-3.4447613000842106,232,270,-0.22058865227641164,TRUE,TRUE,TRUE,-0.22058865227641164,6.781983353431526e-4
share,unweighted,n_eff,mpos,log,growth,fe_twoway,y2004_2008,-0.0753699707056951,0.01893549633133967,-3.980353584973219,102,135,-0.3666649209073736,TRUE,TRUE,TRUE,-0.3666649209073736,1.2903399234397102e-4
share,unweighted,n_eff,mpos,log,growth,fe_twoway,y2009_2013,-0.06442698826700341,0.019664080516087794,-3.2763793971598973,102,135,-0.3085783502519769,TRUE,TRUE,TRUE,-0.3085783502519769,0.0014375057377457752
share,unweighted,n_eff,mpos,log,growth,fe_twoway,no_bailout,-0.0043782613470044335,0.012776646521472534,-0.34267687844743083,160,190,-0.027081050074262814,TRUE,FALSE,TRUE,-0.027081050074262814,0.732291328774169
share,unweighted,n_eff,mpos,log,growth,fe_twoway,no_GR_ES,-0.02719153768347598,0.010772873634711412,-2.524074690327916,214,250,-0.17002979339779264,TRUE,TRUE,TRUE,-0.17002979339779264,0.012326126567006641
share,unweighted,n_eff,mpos,log,growth,fe_country,all,-0.08122044766122308,0.010055919418317176,-8.076879326745345,241,270,-0.46154652661213197,TRUE,TRUE,TRUE,-0.46154652661213197,3.1854787452675e-14
share,unweighted,n_eff,mpos,log,growth,fe_country,y2004_2008,-0.06817558317854275,0.014773010079302344,-4.614874207258535,106,135,-0.4090257729343866,TRUE,TRUE,TRUE,-0.4090257729343866,1.1071553158785207e-5
share,unweighted,n_eff,mpos,log,growth,fe_country,y2009_2013,-0.13231882952769142,0.022435702868454938,-5.897690404597684,106,135,-0.4970582030096832,TRUE,TRUE,TRUE,-0.4970582030096832,4.4508291496113716e-8
share,unweighted,n_eff,mpos,log,growth,fe_country,no_bailout,-0.05224893989967872,0.012460405610216722,-4.193197359228659,169,190,-0.3069795035454093,TRUE,TRUE,TRUE,-0.3069795035454093,4.428939476530323e-5
share,unweighted,n_eff,mpos,log,growth,fe_country,no_GR_ES,-0.06902637483010451,0.010208692580493398,-6.761529381538923,223,250,-0.41247376832901506,TRUE,TRUE,TRUE,-0.41247376832901506,1.18114009253375e-10
share,unweighted,n_eff,mpos,log,growth,pooled_cl,all,0.01651795688036284,0.02879052133605306,0.573728995302289,267,270,0.03509002099384542,TRUE,FALSE,FALSE,0.03509002099384542,0.5666341586453543
share,unweighted,n_eff,mpos,log,growth,pooled_cl,y2004_2008,0.020490542667446654,0.035963595677367136,0.5697578977160481,132,135,0.04953019290940013,TRUE,FALSE,FALSE,0.04953019290940013,0.5698103053340096
share,unweighted,n_eff,mpos,log,growth,pooled_cl,y2009_2013,0.026860244632837288,0.03922068301899173,0.6848489767460404,132,135,0.059502834243393185,TRUE,FALSE,FALSE,0.059502834243393185,0.494640011780647
share,unweighted,n_eff,mpos,log,growth,pooled_cl,no_bailout,0.06913207111494521,0.035003097904029445,1.9750272191475642,187,190,0.14294510495690468,TRUE,TRUE,FALSE,0.14294510495690468,0.0497366499678468
share,unweighted,n_eff,mpos,log,growth,pooled_cl,no_GR_ES,0.02777457266283688,0.03240578278070214,0.8570869233677892,247,250,0.05445421947777615,TRUE,FALSE,FALSE,0.05445421947777615,0.3922276524805699
share,unweighted,n_eff,mneg,raw,none,fe_twoway,all,0.004989303595492251,8.444165972115695e-4,5.908580683951401,233,270,0.36098373459987987,FALSE,TRUE,TRUE,-0.36098373459987987,1.2154743338092803e-8
share,unweighted,n_eff,mneg,raw,none,fe_twoway,y2004_2008,0.007866992906075116,0.0019383683241331268,4.058564519513275,103,135,0.3713124280980077,FALSE,TRUE,TRUE,-0.3713124280980077,9.633345480736173e-5
share,unweighted,n_eff,mneg,raw,none,fe_twoway,y2009_2013,0.006091098211927694,0.0012226342590878584,4.981946290685437,103,135,0.44065630990074345,FALSE,TRUE,TRUE,-0.44065630990074345,2.546409137039211e-6
share,unweighted,n_eff,mneg,raw,none,fe_twoway,no_bailout,5.269937440825715e-4,0.0011929554593038088,0.4417547528472834,161,190,0.03479407130207499,FALSE,FALSE,TRUE,-0.03479407130207499,0.6592594481341687
share,unweighted,n_eff,mneg,raw,none,fe_twoway,no_GR_ES,0.0031152224845818186,0.0010251551410747637,3.0387815070759405,215,250,0.2029310748894117,FALSE,TRUE,TRUE,-0.2029310748894117,0.0026697377676365304
share,unweighted,n_eff,mneg,raw,none,fe_country,all,0.008405052329529417,8.104977467486527e-4,10.370235282265316,242,270,0.554675601809842,FALSE,TRUE,TRUE,-0.554675601809842,4.364113014971004e-21
share,unweighted,n_eff,mneg,raw,none,fe_country,y2004_2008,0.00870717576831372,0.0015902422892108022,5.475376819864899,107,135,0.46782758536717983,FALSE,TRUE,TRUE,-0.46782758536717983,2.909619963537632e-7
share,unweighted,n_eff,mneg,raw,none,fe_country,y2009_2013,0.008759994811513745,0.0014568190044302741,6.013097567284662,107,135,0.5025640709517905,FALSE,TRUE,TRUE,-0.5025640709517905,2.5701090314496658e-8
share,unweighted,n_eff,mneg,raw,none,fe_country,no_bailout,0.0053321770917385885,0.0012781179327113613,4.171897565373382,170,190,0.30474975365440005,FALSE,TRUE,TRUE,-0.30474975365440005,4.808884979681169e-5
share,unweighted,n_eff,mneg,raw,none,fe_country,no_GR_ES,0.007087102810355645,0.0010061023749899684,7.044116967148904,224,250,0.42584638979567935,FALSE,TRUE,TRUE,-0.42584638979567935,2.270333189104922e-11
share,unweighted,n_eff,mneg,raw,none,pooled_cl,all,-0.0019054673610811312,0.0028090831655627605,-0.6783235841646567,268,270,-0.04139968385572068,FALSE,FALSE,FALSE,0.04139968385572068,0.4981518184868401
share,unweighted,n_eff,mneg,raw,none,pooled_cl,y2004_2008,-0.0035227796962610247,0.004521134236639774,-0.7791805135339771,133,135,-0.06740983712409351,FALSE,FALSE,FALSE,0.06740983712409351,0.43725760807997205
share,unweighted,n_eff,mneg,raw,none,pooled_cl,y2009_2013,-0.004506546615944351,0.0036198427281802317,-1.2449564675451752,133,135,-0.10732785484676742,FALSE,FALSE,FALSE,0.10732785484676742,0.21533688470043977
share,unweighted,n_eff,mneg,raw,none,pooled_cl,no_bailout,-0.009708059249901646,0.0036878071505195113,-2.63247476173857,188,190,-0.18854931551754361,FALSE,TRUE,FALSE,0.18854931551754361,0.009181203420531737
share,unweighted,n_eff,mneg,raw,none,pooled_cl,no_GR_ES,-0.004339318990634,0.003323131420462465,-1.3057921705757025,248,250,-0.08263430141458605,FALSE,FALSE,FALSE,0.08263430141458605,0.1928331981304539
share,unweighted,n_eff,mneg,raw,growth,fe_twoway,all,0.0043937138682747946,8.936592163240298e-4,4.916542892432599,232,270,0.30718051833569293,FALSE,TRUE,TRUE,-0.30718051833569293,1.6668741743154927e-6
share,unweighted,n_eff,mneg,raw,growth,fe_twoway,y2004_2008,0.00851396878029466,0.002001524563034105,4.253741841363346,102,135,0.3881592106745917,FALSE,TRUE,TRUE,-0.3881592106745917,4.6720763654703465e-5
share,unweighted,n_eff,mneg,raw,growth,fe_twoway,y2009_2013,0.004796939943150731,0.0012352165604791615,3.883480918754778,102,135,0.3589030735950472,FALSE,TRUE,TRUE,-0.3589030735950472,1.8305500388722952e-4
share,unweighted,n_eff,mneg,raw,growth,fe_twoway,no_bailout,5.928482114166744e-4,0.001250478147007692,0.4740972186001965,160,190,0.03745437733621518,FALSE,FALSE,TRUE,-0.03745437733621518,0.636076921734642
share,unweighted,n_eff,mneg,raw,growth,fe_twoway,no_GR_ES,0.0026124123595149627,0.0010806559832902004,2.4174320041805784,214,250,0.163041056531942,FALSE,TRUE,TRUE,-0.163041056531942,0.0164681943968689
share,unweighted,n_eff,mneg,raw,growth,fe_country,all,0.008028216245414756,8.649805690486659e-4,9.281383342800927,241,270,0.5131486370295824,FALSE,TRUE,TRUE,-0.5131486370295824,1.0054713861195762e-17
share,unweighted,n_eff,mneg,raw,growth,fe_country,y2004_2008,0.008684479181811656,0.0015969601580008378,5.438131401276387,106,135,0.4670492258417963,FALSE,TRUE,TRUE,-0.4670492258417963,3.4792814297371456e-7
share,unweighted,n_eff,mneg,raw,growth,fe_country,y2009_2013,0.00895641778815429,0.0014507533427530078,6.173632363416259,106,135,0.5142663103702908,FALSE,TRUE,TRUE,-0.5142663103702908,1.2483821597914751e-8
share,unweighted,n_eff,mneg,raw,growth,fe_country,no_bailout,0.005386403667118865,0.0012998569357818845,4.14384346372615,169,190,0.3037014139659666,FALSE,TRUE,TRUE,-0.3037014139659666,5.389075970227467e-5
share,unweighted,n_eff,mneg,raw,growth,fe_country,no_GR_ES,0.006788144048750446,0.0010524345945235017,6.449943857863997,223,250,0.3965149416176034,FALSE,TRUE,TRUE,-0.3965149416176034,6.857153646812292e-10
share,unweighted,n_eff,mneg,raw,growth,pooled_cl,all,-0.003502038661656442,0.0025892988129544285,-1.3525046410771586,267,270,-0.08248984520780481,FALSE,FALSE,FALSE,0.08248984520780481,0.17735825738284927
share,unweighted,n_eff,mneg,raw,growth,pooled_cl,y2004_2008,-0.002036498212097209,0.004414407367801387,-0.46132992323078126,132,135,-0.04012128482396944,FALSE,FALSE,FALSE,0.04012128482396944,0.6453212068817747
share,unweighted,n_eff,mneg,raw,growth,pooled_cl,y2009_2013,-0.005019933283545031,0.003408794748930688,-1.4726416969281428,132,135,-0.12713687430514473,FALSE,FALSE,FALSE,0.12713687430514473,0.14322810594456736
share,unweighted,n_eff,mneg,raw,growth,pooled_cl,no_bailout,-0.009393261149012993,0.003733318521909324,-2.5160620755737217,187,190,-0.18095520839858484,FALSE,TRUE,FALSE,0.18095520839858484,0.012708850541075243
share,unweighted,n_eff,mneg,raw,growth,pooled_cl,no_GR_ES,-0.005082413214349384,0.003245571930439867,-1.565953034866361,247,250,-0.09914825060679194,FALSE,FALSE,FALSE,0.09914825060679194,0.11863984303396384
share,unweighted,n_eff,mneg,log,none,fe_twoway,all,0.05282870304300577,0.009434480291266133,5.599535047194,233,270,0.34439621748503096,FALSE,TRUE,TRUE,-0.34439621748503096,6.026992300166816e-8
share,unweighted,n_eff,mneg,log,none,fe_twoway,y2004_2008,0.07882983574593602,0.017146715691439607,4.597372299424743,103,135,0.4126302803448956,FALSE,TRUE,TRUE,-0.4126302803448956,1.219162103703957e-5
share,unweighted,n_eff,mneg,log,none,fe_twoway,y2009_2013,0.07250749275276885,0.016664272924004526,4.351074486323575,103,135,0.3940378474580522,FALSE,TRUE,TRUE,-0.3940378474580522,3.1976629231098155e-5
share,unweighted,n_eff,mneg,log,none,fe_twoway,no_bailout,0.010642948833807842,0.011113653435702189,0.9576462767516012,161,190,0.07525905908793269,FALSE,FALSE,TRUE,-0.07525905908793269,0.339676984356456
share,unweighted,n_eff,mneg,log,none,fe_twoway,no_GR_ES,0.037385612253046624,0.009689109858442228,3.858518769964418,215,250,0.2544850699758545,FALSE,TRUE,TRUE,-0.2544850699758545,1.5081068903941057e-4
share,unweighted,n_eff,mneg,log,none,fe_country,all,0.08929134486681789,0.008506645377588785,10.496657719159275,242,270,0.5593308841809272,FALSE,TRUE,TRUE,-0.5593308841809272,1.742799229784369e-21
share,unweighted,n_eff,mneg,log,none,fe_country,y2004_2008,0.08214834221629058,0.013600183930400292,6.040237590659755,107,135,0.5042565783982382,FALSE,TRUE,TRUE,-0.5042565783982382,2.2675262855440696e-8
share,unweighted,n_eff,mneg,log,none,fe_country,y2009_2013,0.11047723897867152,0.01951887934725231,5.660019564300627,107,135,0.4800147456884172,FALSE,TRUE,TRUE,-0.4800147456884172,1.2802679361225376e-7
share,unweighted,n_eff,mneg,log,none,fe_country,no_bailout,0.05843355462467758,0.011026172851479662,5.299531887606502,170,190,0.376540480843589,FALSE,TRUE,TRUE,-0.376540480843589,3.563619199676261e-7
share,unweighted,n_eff,mneg,log,none,fe_country,no_GR_ES,0.07405731669297204,0.008935655814605807,8.287843469969086,224,250,0.4844386914550814,FALSE,TRUE,TRUE,-0.4844386914550814,1.0602408810340599e-14
share,unweighted,n_eff,mneg,log,none,pooled_cl,all,-0.025207609362654537,0.029693488149966595,-0.8489271868412299,268,270,-0.051786898169584206,FALSE,FALSE,FALSE,0.051786898169584206,0.39667945137170346
share,unweighted,n_eff,mneg,log,none,pooled_cl,y2004_2008,-0.02916931271022527,0.041849928937208514,-0.6969979030069754,133,135,-0.06032730538285318,FALSE,FALSE,FALSE,0.06032730538285318,0.4870206024835161
share,unweighted,n_eff,mneg,log,none,pooled_cl,y2009_2013,-0.06703444030950756,0.0417277853407192,-1.6064701196613322,133,135,-0.1379664984307444,FALSE,FALSE,FALSE,0.1379664984307444,0.11054229025721622
share,unweighted,n_eff,mneg,log,none,pooled_cl,no_bailout,-0.07753360447259716,0.03647923530677847,-2.1254174825915304,188,190,-0.15318253602509896,FALSE,TRUE,FALSE,0.15318253602509896,0.03485739883066364
share,unweighted,n_eff,mneg,log,none,pooled_cl,no_GR_ES,-0.035998627255698246,0.03242996396743213,-1.1100421601408488,248,250,-0.0703132875125333,FALSE,FALSE,FALSE,0.0703132875125333,0.26805600787124706
share,unweighted,n_eff,mneg,log,growth,fe_twoway,all,0.046005175169324855,0.00989100376433057,4.651213998647034,232,270,0.2920537348229188,FALSE,TRUE,TRUE,-0.2920537348229188,5.543891769338213e-6
share,unweighted,n_eff,mneg,log,growth,fe_twoway,y2004_2008,0.08662353847888123,0.01777250241654136,4.874020351701193,102,135,0.4346331548875415,FALSE,TRUE,TRUE,-0.4346331548875415,4.024231927398575e-6
