construction,item_set,noop,cell_weight,cntry,year,n_cell,n_eff_cell,outcome,value
share,all,split,unweighted,CZ,2008,1949,1949,mutil,0.09717428258988033
share,all,split,unweighted,CZ,2009,1026,1026,mutil,0.09472144165126621
share,all,split,unweighted,CZ,2010,1986,1986,mutil,0.06743429866541649
share,all,split,unweighted,CZ,2011,1960,1960,mutil,0.06083288451910901
share,all,split,unweighted,CZ,2012,1913,1913,mutil,0.050259087778690495
share,all,split,unweighted,CZ,2013,953,953,mutil,0.05277517457475484
share,all,split,unweighted,DE,2004,3503,3503,mutil,0.04661521749731855
share,all,split,unweighted,DE,2005,3008,3008,mutil,0.05600588555209565
share,all,split,unweighted,DE,2006,1503,1503,mutil,0.04458460700975671
share,all,split,unweighted,DE,2007,1486,1486,mutil,0.048567161117632186
share,all,split,unweighted,DE,2008,2986,2986,mutil,0.05109606568916683
share,all,split,unweighted,DE,2009,1469,1469,mutil,0.057342103853335984
share,all,split,unweighted,DE,2010,3030,3030,mutil,0.044551477125734554
share,all,split,unweighted,DE,2011,2989,2989,mutil,0.05164583381378296
share,all,split,unweighted,DE,2012,2997,2997,mutil,0.04795095350650906
share,all,split,unweighted,DE,2013,1512,1512,mutil,0.04593383358264311
share,all,split,unweighted,DK,2004,1967,1967,mutil,0.10812471435247235
share,all,split,unweighted,DK,2005,2037,2037,mutil,0.11490908453353224
share,all,split,unweighted,DK,2006,982,982,mutil,0.12416777610260298
share,all,split,unweighted,DK,2007,984,984,mutil,0.11507832445332444
share,all,split,unweighted,DK,2008,1994,1994,mutil,0.09756786732714516
share,all,split,unweighted,DK,2009,985,985,mutil,0.09000075502613573
share,all,split,unweighted,DK,2010,2006,2006,mutil,0.07601111915668246
share,all,split,unweighted,DK,2011,1972,1972,mutil,0.08001811547704042
share,all,split,unweighted,DK,2012,1959,1959,mutil,0.06178221132279325
share,all,split,unweighted,DK,2013,992,992,mutil,0.06631746669549089
share,all,split,unweighted,EE,2004,956,956,mutil,0.12329906262960656
share,all,split,unweighted,EE,2005,1870,1870,mutil,0.1079982064875113
share,all,split,unweighted,EE,2006,925,925,mutil,0.10674976074976074
share,all,split,unweighted,EE,2007,946,946,mutil,0.09711121331100189
share,all,split,unweighted,EE,2008,1844,1844,mutil,0.0843289739303839
share,all,split,unweighted,EE,2009,943,943,mutil,0.08031527209682035
share,all,split,unweighted,EE,2010,1850,1850,mutil,0.07389214539214539
share,all,split,unweighted,EE,2011,1866,1866,mutil,0.06062837067660219
share,all,split,unweighted,EE,2012,1874,1874,mutil,0.057380590771732715
share,all,split,unweighted,EE,2013,904,904,mutil,0.049876515446205714
share,all,split,unweighted,ES,2004,1815,1815,mutil,0.17221136683946603
share,all,split,unweighted,ES,2005,1677,1677,mutil,0.13683275414044646
share,all,split,unweighted,ES,2006,819,819,mutil,0.1609089425023491
share,all,split,unweighted,ES,2007,868,868,mutil,0.1464692597469095
share,all,split,unweighted,ES,2008,1726,1726,mutil,0.11391417903584763
share,all,split,unweighted,ES,2009,948,948,mutil,0.1971443640747438
share,all,split,unweighted,ES,2010,1732,1732,mutil,0.11731101846575288
share,all,split,unweighted,ES,2011,1764,1764,mutil,0.09997961537077182
share,all,split,unweighted,ES,2012,1733,1733,mutil,0.09740426272451662
share,all,split,unweighted,ES,2013,881,881,mutil,0.06415422451177276
share,all,split,unweighted,FI,2004,1960,1960,mutil,0.057280844155844154
share,all,split,unweighted,FI,2005,1997,1997,mutil,0.05535669332614751
share,all,split,unweighted,FI,2006,975,975,mutil,0.05788652088652089
share,all,split,unweighted,FI,2007,995,995,mutil,0.0593224056791896
share,all,split,unweighted,FI,2008,1917,1917,mutil,0.06760128673274213
share,all,split,unweighted,FI,2009,983,983,mutil,0.07088859202287483
share,all,split,unweighted,FI,2010,1939,1939,mutil,0.061286027879632825
share,all,split,unweighted,FI,2011,1944,1944,mutil,0.06801793314138993
share,all,split,unweighted,FI,2012,1932,1932,mutil,0.0659830450203121
share,all,split,unweighted,FI,2013,925,925,mutil,0.0679066429066429
share,all,split,unweighted,FR,2004,1977,1977,mutil,0.07554192842508473
share,all,split,unweighted,FR,2005,1977,1977,mutil,0.05636340700832355
share,all,split,unweighted,FR,2006,998,998,mutil,0.051124579606543534
share,all,split,unweighted,FR,2007,993,993,mutil,0.05864631061005684
share,all,split,unweighted,FR,2008,1994,1994,mutil,0.05449104556426522
share,all,split,unweighted,FR,2009,973,973,mutil,0.057305584104145255
share,all,split,unweighted,FR,2010,1980,1980,mutil,0.04652184936275845
share,all,split,unweighted,FR,2011,1975,1975,mutil,0.05194367938671736
share,all,split,unweighted,FR,2012,1965,1965,mutil,0.05473480011647951
share,all,split,unweighted,FR,2013,974,974,mutil,0.04873284085296405
share,all,split,unweighted,GB,2004,2332,2332,mutil,0.09335751322243603
share,all,split,unweighted,GB,2005,2313,2313,mutil,0.08424797208843902
share,all,split,unweighted,GB,2006,1157,1157,mutil,0.08310383796554928
share,all,split,unweighted,GB,2007,1144,1144,mutil,0.08180785803163426
share,all,split,unweighted,GB,2008,2198,2198,mutil,0.08148913441224633
share,all,split,unweighted,GB,2009,1140,1140,mutil,0.07039156019419178
share,all,split,unweighted,GB,2010,2252,2252,mutil,0.06101239519312343
share,all,split,unweighted,GB,2011,2274,2274,mutil,0.06587771897798282
share,all,split,unweighted,GB,2012,2248,2248,mutil,0.060438677820795254
share,all,split,unweighted,GB,2013,1151,1151,mutil,0.06619050174653997
share,all,split,unweighted,GR,2004,1926,1926,mutil,0.14808007124985317
share,all,split,unweighted,GR,2005,1972,1972,mutil,0.10765158466730475
share,all,split,unweighted,GR,2006,989,989,mutil,0.08267770876466529
share,all,split,unweighted,GR,2007,990,990,mutil,0.09166546416546417
share,all,split,unweighted,GR,2008,1967,1967,mutil,0.10742313101235318
share,all,split,unweighted,GR,2009,970,970,mutil,0.12495771410719864
share,all,split,unweighted,GR,2010,1909,1909,mutil,0.08703135523460301
share,all,split,unweighted,GR,2011,1947,1947,mutil,0.0955686811619015
share,all,split,unweighted,GR,2012,1910,1910,mutil,0.07153577661431064
share,all,split,unweighted,GR,2013,965,965,mutil,0.07655118916776947
share,all,split,unweighted,HU,2004,973,973,mutil,0.15558275514596173
share,all,split,unweighted,HU,2005,1917,1917,mutil,0.1334575353354696
share,all,split,unweighted,HU,2006,965,965,mutil,0.13364873756065465
share,all,split,unweighted,HU,2007,983,983,mutil,0.09164934477752382
share,all,split,unweighted,HU,2008,1890,1890,mutil,0.08764907197446879
share,all,split,unweighted,HU,2009,967,967,mutil,0.09016923556737413
share,all,split,unweighted,HU,2010,1947,1947,mutil,0.0872844669454839
share,all,split,unweighted,HU,2011,1930,1930,mutil,0.10292870629658193
share,all,split,unweighted,HU,2012,1930,1930,mutil,0.09107780245085943
share,all,split,unweighted,HU,2013,970,970,mutil,0.1113209785632466
share,all,split,unweighted,IE,2004,1802,1802,mutil,0.21778239025741802
share,all,split,unweighted,IE,2005,1884,1884,mutil,0.21135113264890334
share,all,split,unweighted,IE,2006,956,956,mutil,0.20487812977352726
share,all,split,unweighted,IE,2007,942,942,mutil,0.18688791156944023
share,all,split,unweighted,IE,2008,1836,1836,mutil,0.170762028155819
share,all,split,unweighted,IE,2009,943,943,mutil,0.16525176838008226
share,all,split,unweighted,IE,2010,1878,1878,mutil,0.16034704261541324
share,all,split,unweighted,IE,2011,1866,1866,mutil,0.12746754406722252
share,all,split,unweighted,IE,2012,1841,1841,mutil,0.14021968736797635
share,all,split,unweighted,IE,2013,925,925,mutil,0.11597069597069597
share,all,split,unweighted,IT,2004,1900,1900,mutil,0.11693348610453874
share,all,split,unweighted,IT,2005,1880,1880,mutil,0.13660587639311045
share,all,split,unweighted,IT,2006,902,902,mutil,0.1334468377151304
share,all,split,unweighted,IT,2007,938,938,mutil,0.1370012183978069
share,all,split,unweighted,IT,2008,1870,1870,mutil,0.14371127238774295
share,all,split,unweighted,IT,2009,991,991,mutil,0.13515688818413338
share,all,split,unweighted,IT,2010,1873,1873,mutil,0.1192700785599878
share,all,split,unweighted,IT,2011,1903,1903,mutil,0.13859862039052792
share,all,split,unweighted,IT,2012,1858,1858,mutil,0.11696054812308848
share,all,split,unweighted,IT,2013,925,925,mutil,0.12201201201201202
share,all,split,unweighted,LT,2004,930,930,mutil,0.2557057518347841
share,all,split,unweighted,LT,2005,1841,1841,mutil,0.19726084465356603
share,all,split,unweighted,LT,2006,939,939,mutil,0.20078562131277786
share,all,split,unweighted,LT,2007,980,980,mutil,0.18297254616132166
share,all,split,unweighted,LT,2008,1927,1927,mutil,0.15559488801574947
share,all,split,unweighted,LT,2009,976,976,mutil,0.14788983216237314
share,all,split,unweighted,LT,2010,1920,1920,mutil,0.12869688326719578
share,all,split,unweighted,LT,2011,1945,1945,mutil,0.14699371608111966
share,all,split,unweighted,LT,2012,1918,1918,mutil,0.12652916397702635
share,all,split,unweighted,LT,2013,966,966,mutil,0.11364064392014701
share,all,split,unweighted,LU,2004,1096,1096,mutil,0.1195640936516849
share,all,split,unweighted,LU,2005,999,999,mutil,0.12293589515811738
share,all,split,unweighted,LU,2006,493,493,mutil,0.11788176326715881
share,all,split,unweighted,LU,2007,500,500,mutil,0.10604070929070929
share,all,split,unweighted,LU,2008,973,973,mutil,0.10930464704873749
share,all,split,unweighted,LU,2009,498,498,mutil,0.10974257781486697
share,all,split,unweighted,LU,2010,992,992,mutil,0.0886474496605545
share,all,split,unweighted,LU,2011,978,978,mutil,0.08848268012378441
share,all,split,unweighted,LU,2012,987,987,mutil,0.07063980430241827
share,all,split,unweighted,LU,2013,489,489,mutil,0.08657907078152477
share,all,split,unweighted,LV,2004,943,943,mutil,0.12667016322901795
share,all,split,unweighted,LV,2005,1909,1909,mutil,0.1319833257365997
share,all,split,unweighted,LV,2006,956,956,mutil,0.1096055821212725
share,all,split,unweighted,LV,2007,949,949,mutil,0.0938415465812726
share,all,split,unweighted,LV,2008,1895,1895,mutil,0.09700087950747581
share,all,split,unweighted,LV,2009,969,969,mutil,0.09217244743560533
share,all,split,unweighted,LV,2010,1889,1889,mutil,0.07769179382466836
share,all,split,unweighted,LV,2011,1874,1874,mutil,0.08550081188821851
share,all,split,unweighted,LV,2012,1850,1850,mutil,0.0912925782925783
share,all,split,unweighted,LV,2013,929,929,mutil,0.09796589608215013
share,all,split,unweighted,MT,2004,484,484,mutil,0.13687703481091912
share,all,split,unweighted,MT,2005,948,948,mutil,0.15772820124085948
share,all,split,unweighted,MT,2006,480,480,mutil,0.1471974206349206
share,all,split,unweighted,MT,2007,470,470,mutil,0.12821090847686592
share,all,split,unweighted,MT,2008,916,916,mutil,0.14224760865044708
share,all,split,unweighted,MT,2009,459,459,mutil,0.12368492074374428
share,all,split,unweighted,MT,2010,941,941,mutil,0.1278839179476799
share,all,split,unweighted,MT,2011,901,901,mutil,0.11063991810384707
share,all,split,unweighted,MT,2012,924,924,mutil,0.11563946515245217
share,all,split,unweighted,MT,2013,446,446,mutil,0.150416399743754
share,all,split,unweighted,NL,2004,1962,1962,mutil,0.10468470254402976
share,all,split,unweighted,NL,2005,2001,2001,mutil,0.10135805113316357
share,all,split,unweighted,NL,2006,985,985,mutil,0.10834004405070395
share,all,split,unweighted,NL,2007,971,971,mutil,0.12265062720778477
share,all,split,unweighted,NL,2008,2008,2008,mutil,0.12467759940369502
share,all,split,unweighted,NL,2009,967,967,mutil,0.12019235791210972
share,all,split,unweighted,NL,2010,1982,1982,mutil,0.10491270278101761
share,all,split,unweighted,NL,2011,1948,1948,mutil,0.10913907704205446
share,all,split,unweighted,NL,2012,1976,1976,mutil,0.0999372857798971
share,all,split,unweighted,NL,2013,987,987,mutil,0.07627093159008053
share,all,split,unweighted,PL,2004,955,955,mutil,0.11271087841768469
share,all,split,unweighted,PL,2005,1893,1893,mutil,0.10630396486180956
share,all,split,unweighted,PL,2006,957,957,mutil,0.08935371780199367
share,all,split,unweighted,PL,2007,957,957,mutil,0.12083851652817171
share,all,split,unweighted,PL,2008,1840,1840,mutil,0.10637292960662525
share,all,split,unweighted,PL,2009,902,902,mutil,0.09317125963467426
share,all,split,unweighted,PL,2010,1805,1805,mutil,0.0894020307178202
share,all,split,unweighted,PL,2011,1812,1812,mutil,0.0934140562037913
share,all,split,unweighted,PL,2012,1831,1831,mutil,0.0880443074735811
share,all,split,unweighted,PL,2013,922,922,mutil,0.07831564073429584
share,all,split,unweighted,PT,2004,1724,1724,mutil,0.14800026282044845
share,all,split,unweighted,PT,2005,1786,1786,mutil,0.12205945261656348
share,all,split,unweighted,PT,2006,843,843,mutil,0.09531726346672965
share,all,split,unweighted,PT,2007,898,898,mutil,0.08217732527309364
share,all,split,unweighted,PT,2008,1771,1771,mutil,0.12349269088399523
share,all,split,unweighted,PT,2009,941,941,mutil,0.12712547518604903
share,all,split,unweighted,PT,2010,1812,1812,mutil,0.10615451662637093
share,all,split,unweighted,PT,2011,1831,1831,mutil,0.09042789997186501
share,all,split,unweighted,PT,2012,1765,1765,mutil,0.08371711857547551
share,all,split,unweighted,PT,2013,894,894,mutil,0.07459784808778097
share,all,split,unweighted,RO,2004,977,977,mutil,0.2569783594092704
share,all,split,unweighted,RO,2005,1907,1907,mutil,0.23700363465701693
share,all,split,unweighted,RO,2006,906,906,mutil,0.25332877816321525
share,all,split,unweighted,RO,2007,967,967,mutil,0.22409631905495403
share,all,split,unweighted,RO,2008,1964,1964,mutil,0.20888696051628844
share,all,split,unweighted,RO,2009,959,959,mutil,0.2235616631080656
share,all,split,unweighted,RO,2010,1906,1906,mutil,0.1571584719932044
share,all,split,unweighted,RO,2011,1883,1883,mutil,0.18625965702439412
share,all,split,unweighted,RO,2012,1972,1972,mutil,0.15816854432473096
share,all,split,unweighted,RO,2013,1030,1030,mutil,0.15251166309418737
share,all,split,unweighted,SE,2004,1984,1984,mutil,0.043031580594584624
share,all,split,unweighted,SE,2005,2044,2044,mutil,0.046744962473925296
share,all,split,unweighted,SE,2006,1005,1005,mutil,0.05140185132722446
share,all,split,unweighted,SE,2007,992,992,mutil,0.05598263183948668
share,all,split,unweighted,SE,2008,1973,1973,mutil,0.058860628868231506
share,all,split,unweighted,SE,2009,1021,1021,mutil,0.06234867265719372
share,all,split,unweighted,SE,2010,2028,2028,mutil,0.0439924008710991
share,all,split,unweighted,SE,2011,2036,2036,mutil,0.04291791487272823
share,all,split,unweighted,SE,2012,2006,2006,mutil,0.035170293869197164
share,all,split,unweighted,SE,2013,993,993,mutil,0.034659594629383145
share,all,split,unweighted,SI,2004,967,967,mutil,0.14237979072518886
share,all,split,unweighted,SI,2005,1994,1994,mutil,0.11158105379519623
share,all,split,unweighted,SI,2006,985,985,mutil,0.11936094080764131
share,all,split,unweighted,SI,2007,970,970,mutil,0.12213074153795803
share,all,split,unweighted,SI,2008,1944,1944,mutil,0.12221346040790484
share,all,split,unweighted,SI,2009,989,989,mutil,0.07919264198333967
share,all,split,unweighted,SI,2010,1952,1952,mutil,0.08623239522317391
share,all,split,unweighted,SI,2011,1979,1979,mutil,0.07456108822960769
share,all,split,unweighted,SI,2012,1949,1949,mutil,0.07164992666531916
share,all,split,unweighted,SI,2013,979,979,mutil,0.06521989246708347
share,all,split,unweighted,SK,2004,1215,1215,mutil,0.1623987078308066
share,all,split,unweighted,SK,2005,2155,2155,mutil,0.14699324393059893
share,all,split,unweighted,SK,2006,1060,1060,mutil,0.1420832862106447
share,all,split,unweighted,SK,2007,1093,1093,mutil,0.15959279106580113
share,all,split,unweighted,SK,2008,2011,2011,mutil,0.15069920824520525
share,all,split,unweighted,SK,2009,1000,1000,mutil,0.12445165945165945
share,all,split,unweighted,SK,2010,1970,1970,mutil,0.10590259430360953
share,all,split,unweighted,SK,2011,1919,1919,mutil,0.0786669456419326
share,all,split,unweighted,SK,2012,1896,1896,mutil,0.06675207118245093
share,all,split,unweighted,SK,2013,950,950,mutil,0.059422457659299766
share,all,zero,design,AT,2004,2059,1240.4492385070594,mcomm,0.30761433798709514
share,all,zero,design,AT,2005,2020,1750.701228011361,mcomm,0.32774763601534557
share,all,zero,design,AT,2006,1017,874.9251507166613,mcomm,0.3243092758289013
share,all,zero,design,AT,2007,1011,894.2345619748057,mcomm,0.30678530660126135
share,all,zero,design,AT,2008,2003,1760.0073271003903,mcomm,0.2963252649485261
share,all,zero,design,AT,2009,1030,985.6369453202407,mcomm,0.3279792444539808
share,all,zero,design,AT,2010,2000,1870.031019621423,mcomm,0.34115005580591073
share,all,zero,design,AT,2011,2019,1828.5470868775521,mcomm,0.3205231222702997
share,all,zero,design,AT,2012,1986,1799.3702216910917,mcomm,0.32571342857249125
share,all,zero,design,AT,2013,999,853.3811426516625,mcomm,0.30609963190455775
share,all,zero,design,BE,2004,1986,1896.3178657628378,mcomm,0.24248377035571322
share,all,zero,design,BE,2005,2024,1913.0469021548988,mcomm,0.23877525223921728
share,all,zero,design,BE,2006,1020,953.2525120494348,mcomm,0.22199444450217443
share,all,zero,design,BE,2007,1011,983.9262020095051,mcomm,0.20244378169497668
share,all,zero,design,BE,2008,2005,1847.7053825183953,mcomm,0.1705977442617268
share,all,zero,design,BE,2009,1006,950.8963323002329,mcomm,0.21922476290835055
share,all,zero,design,BE,2010,2016,1906.8561627267297,mcomm,0.2297611106378364
share,all,zero,design,BE,2011,2048,1852.2629084028963,mcomm,0.2157185419750118
share,all,zero,design,BE,2012,2107,1956.6343762876957,mcomm,0.25646230405563275
share,all,zero,design,BE,2013,1013,954.2715758890057,mcomm,0.23448830698672998
share,all,zero,design,BG,2004,1004,962.5687384648705,mcomm,0.10802216262260327
share,all,zero,design,BG,2005,2019,1967.2365461070926,mcomm,0.12290684573233442
share,all,zero,design,BG,2006,1015,988.0861165799057,mcomm,0.12590417963744385
share,all,zero,design,BG,2007,1039,979.3853735935593,mcomm,0.09412922209011228
share,all,zero,design,BG,2008,2006,1897.790069457984,mcomm,0.06763201372244707
share,all,zero,design,BG,2009,1008,960.5505848309975,mcomm,0.08675892037085514
